"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge_1","NES_cat"
"1618","GSE22935_WT_VS_MYD88_KO_MACROPHAGE_UP",0.0030584599242634,0.00688053533288539,0.431707695803346,-0.456430582331768,-1.4083960585079,195,"CSTB,RNF128,GALNT7,GDA,SULF1,RBM47,SDCBP,LIMA1,ZFP36L2,SRI,XDH,PPP4R1,SRD5A3,CREB3L1,TES,MFSD1,RAB8B,TNFRSF11A,LAMP1,SHTN1,TMEM123,ANXA1,LITAF,CERS6,ANXA2,PRDX1,FSTL1,GABARAP,SNX18,NIPSNAP3A,CASP6,PTGS2,MOB1A,CMTM7,CKLF,HTRA1,VWA5A,GPX1,SLC30A5,SHISA5,CLEC4A,EFHD2,ASAH1,ASS1,TMEM51,PDIA3","Down"
"1619","GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_DN",0.000100033425511658,0.000416846308245915,0.538434096309916,-0.503299139210499,-1.5508050245566,185,"TIPARP,SPINT2,TXN,CD9,GHITM,CAPZA2,CD47,HPRT1,ATP1B3,SLC25A5,UQCR11,TIMM17A,DBI,HSPH1,PPP1CC,ATP6V1A,KDELR2,PDHB,DCUN1D4,NUP133,SMS,PPT1,AK2,HNRNPDL,WDR43,NCKAP1,RAB27A,SUSD6,BCL2L11,SUCLA2,GTF2E2,RPN2,NHP2,ADSL,NOL7,TUBA1B,EIF3J,GAD1,DDX18,PPP2CA,PSMD7,HNRNPA3,PGM1,PDIA3,ATP10D,LRRFIP1,MIF,YWHAE,SS18L1,HSBP1,TMEM243,LAMP3,IMMT,UBE2D1,SP3,FADD,UBA2,HCCS,PSMD1,LIG4,TM9SF1,RPA3,BET1,R3HDM1,C5orf22,PNP,PPID,USP14,IL1RAP,TCTN3,DHCR24,ZNF200,PWP1,HOMER1","Down"
"1620","GSE23114_PERITONEAL_CAVITY_B1A_BCELL_VS_SPLEEN_BCELL_IN_SLE2C1_MOUSE_DN",0.00420987914583169,0.00904896171104455,0.407017918923954,-0.459421353832921,-1.41615270422531,186,"PCDH7,TCF7L2,SORBS2,TXN,TJP2,SLIRP,CALML4,MMP7,FOXJ3,EIF1B,ACSL1,TAGLN2,RPS15A,ISG20L2,MSRB3,PTGER4,CASZ1,KIF9,SLC16A1,PPTC7,TOMM70,AHCY,MGLL,YRDC,RPL11,SERP1,TNFRSF10A,NTPCR,XPNPEP3,NDUFS1,SLC15A4,DUT,WHAMM,ARHGAP12,AGO2,MATN3,DDX52,ABCE1,CEBPG,MKNK2,DDX21,EXOC5,PRKAA2,YWHAE,MAP3K5,SLC25A33,GPATCH4,DCP1A,TMEM139,SGCB,PSMA4","Down"
"1621","GSE23114_WT_VS_SLE2C1_MOUSE_PERITONEAL_CAVITY_B1A_BCELL_UP",0.0122052076035416,0.0221885517102414,0.380730400722792,-0.444864716445508,-1.37068273373641,184,"CD2AP,MSMO1,UBR1,SYBU,SLC25A24,ZFAND5,FAM107B,CXCL5,HSD17B11,PGM2,HMGB1,PHACTR2,PLSCR1,DESI2,BTBD10,MAGT1,MID1,GNAI3,REEP3,LSM4,ARPC2,CCNY,ADNP,TRMT5,ABLIM1,RALGPS2,TMEM92,PHF20,RAI14,CNOT6,SNX30,SOS1,ZNF398,N4BP2,TRIM25,REST,SERINC3,EGR1","Down"
"1622","GSE23114_WT_VS_SLE2C1_MOUSE_SPLEEN_B1A_BCELL_UP",2.07258601639836e-13,2.89209773044993e-11,0.943632225232838,-0.628668777267404,-1.93946287436965,190,"CSTB,EZR,AHR,SNRPG,PGK1,CA2,EIF4G2,GHITM,TUBB2A,MTHFD2,WDR1,CYCS,GNG5,FEZ2,CD47,ACSL1,IMPA1,ATP1B3,MACF1,UAP1,PAICS,SEC62,ATF3,CLIC1,BCL10,NCOA4,RRAS2,GEM,ATP6V1A,PRDX3,ZNF267,AHCYL1,CCT6A,EIF4E,WSB2,HNRNPAB,VDAC3,PLPP1,HMGN4,PRDX1,SUB1,NFE2L2,CAND1,WDR43,FAM98A,PGAM1,HNRNPA0,NAB1,IPO7,ATF1,GTF2E2,PER2,RPN2,LRRC8B,DYNLL1,NOL7,PSMD14,TXNDC9,PEA15,TFAM,TUBA1B,RSAD2,EIF3J,ABCE1,MAK16,PPP2CA,RAB22A,ZC3H13,QPCT,UTP3,LRRFIP1,SS18L1,HSBP1,TMEM243,CD81,ADAM17,CDS2,IMMT,MRPL19,UBE2D1,SP3,FADD,PSMD1,NFIL3,POGZ,LIG4,UMPS,TM9SF1,WDR47,PLP2,TERF1,EGR2,MKLN1,RNF14,UTP18,RHOG,SPAG9,CALU,PNP,PSMD9,EEF1E1,EIF2S1,GNAI1,IL1RAP,HAX1,AIMP2","Down"
"1623","GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_DN",0.0185111782703274,0.0319322463781157,0.352487857583619,-0.436203894987767,-1.34458557558731,186,"GDA,LGALS4,FDFT1,INHBA,DKK3,STXBP3,SLC44A1,MRPL3,GORASP2,ERO1A,LDLR,SPARC,TANK,NCK1,ACTB,LYN,LCN2,HERPUD1,ABRACL,EGLN3,PTGER4,RAB10,STX12,NFE2L2,FBN1,COMMD7,PIM3,DNAJA1,PPP1R11,VAPA,RAP2C,CDV3,TNFAIP8,SURF4,FAM32A,LRG1,PPP2CA,PSMD7,CLDND1,CDKN2B,SECISBP2L,ZNRF1,RPS6KB1,TNIP2,DUSP11,SLC35A5,SPTLC2,PLAUR,YIPF4,NMU,RND3,MARK3,GTF2H3,CH25H,GDF15","Down"
"1624","GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_DN",4.09613453988139e-07,5.24772769960487e-06,0.674962860011025,-0.546647588922751,-1.68733796795781,192,"RNASE4,TRAM1,SAT1,ENPP4,CXCL3,IDH1,HMGB2,HLA-B,TUBB2A,PHACTR2,ERBIN,PDLIM5,ST13,XIAP,APAF1,GCA,GEM,HMGN3,RUFY3,MTMR6,DYNC1I2,CNOT7,MFSD6,PPT1,DEK,DPY30,STOM,VOPP1,SLC16A7,TOMM70,NAA20,GTF2B,DYNC1H1,IVNS1ABP,ABCC1,SEC23A,CASP3,ARHGAP21,SPIN1,METTL5,MXI1,CYB5A,CMPK2,ENC1,ENDOD1,NFXL1,SOWAHC,TRIM25,E2F8,GSS,RAB13,ITSN2,STT3B,CAV2,CCNJ,TEP1,TMEM184B,CAAP1,MOB1B,IMMT,ARHGEF3,DOCK7,PHKB,HMGB3,SH3BP5,B3GALNT1,TBK1,SGCB,FBXW11,SLAIN2,TOX4,ELF1,RAB23,ACADSB,RGS1,TP53INP2,NOA1,MCM6,CYTH1,SEMA4D,MPC1,CCPG1,PSMB7,NGLY1,SCFD1,IRF1,HOMER1,ARRDC4","Down"
"1625","GSE23308_CTRL_VS_CORTICOSTERONE_TREATED_MACROPHAGE_MINERALCORTICOID_REC_KO_UP",0.049049049049049,0.0756618584524172,0.20207170902116,-0.414575691896237,-1.27791728069838,186,"PRKCI,TP53INP1,YPEL5,HTATIP2,TUBB2A,JADE1,SRD5A3,RELL1,PURA,SPICE1,ANKRD28,JMJD1C,TMED4,COX6A1,STK38,DTD1,LIPA,RPA1,ELP3,TMEM129,TJP3,PIP4K2C,ACADM,POT1,IVNS1ABP,RTN4,SPPL3,SMARCC1,MCM4,SRP14,WDFY1,GLO1,MXI1,CTDSP2,FBXW7,SNRK,TRIM25,MTHFD1,DNPEP,MBNL1,SCAMP2,SNRPD2,YIPF3,CDADC1,B3GALNT1,DHRS7,SFXN3,BET1,SMPDL3A,ETAA1,FBXO11,CAMK2G,TP53INP2,PJA1,AP3M2,FAM189B,TCTN3,RBKS,NUP85,TTC5,SLC35C2,SNAPIN,PRKACB,FOXO3,CERK,ETFDH,PANK1","Down"
"1626","GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_CORTICOSTERONE_TREATED_DN",0.00235409724928968,0.00548227519083564,0.431707695803346,-0.470363475213,-1.44924753575886,184,"MARCKSL1,PGK1,GORASP2,ERO1A,SUN1,LDLR,TANK,FOXN2,NCK1,RWDD4,LYN,ARF6,ITGB1,EFNA5,LSM4,MTMR6,STX12,CNOT7,RNF149,CDC42SE1,SLC16A1,RBM22,TPM3,COMMD7,MAPRE1,DDIT4,ATG3,VAPA,NEK6,DYNLL1,ETF1,GTF2A1,MSN,CLEC4A,GDPD1,RAB20,KRCC1,FAM32A,IST1,ELAVL1,PYCARD,SEC11A,PSMD7,PDK1,SECISBP2L,CAPZA1,MRPL52,ZNRF1,NECTIN3,CDS2,SEC24B,RAP1GDS1,TNIP2,FMR1,CCDC115,NECAP2,TOX4,RAN,CHORDC1,ZNF654,IDH3A,STAG1,RND3,PRPF38B,PROSER1,RNF14","Down"
"1627","GSE23308_WT_VS_MINERALCORTICOID_REC_KO_MACROPHAGE_CORTICOSTERONE_TREATED_UP",0.00198338164985135,0.00472333923347902,0.431707695803346,-0.467458867997357,-1.44163177680513,188,"SARAF,PRKCI,ARL8B,TP53INP1,ZFP36L2,CLTC,TSG101,RELL1,EBAG9,FBXO8,KIAA1143,JMJD1C,ATP6V1A,ST6GAL1,FUNDC1,ALG5,TIMM10B,DNAJC9,PREPL,MRM2,NDUFA3,DYNLT1,LAMP2,LSM5,RPA1,ACADM,IVNS1ABP,SLC46A3,SPPL3,ADCY9,GLMP,SLC19A2,LACTB,RNF138,NTPCR,WDFY1,GLO1,MXI1,LPIN1,ATP6V1D,ZCCHC8,ANKMY2,ARHGAP12,INPP1,CERS2,PPM1D,ARMC10,MBNL1,PCMTD2,DECR1,YIPF3,CDADC1,GTF3A,R3HDM1,ETAA1,CPSF3,APOBEC1,ZDHHC12,ATMIN,TCTN3,NDUFV2,ARMC7,TTC5,FANCF,NDUFA11","Down"
